HouseSize_sqft,Bedrooms,Bathrooms,Age_Years,DistanceToCityCenter_km,LocalSchoolRating,SeasonSold,YearSold,Price
1255,3,3,21,8.523090076553991,3,4,2015,336530.0708986575
1676,5,2,12,13.32783598937651,9,4,2011,397013.8553032959
1978,2,1,11,16.57370132410656,8,4,2014,410772.3539027986
821,3,3,70,14.800819484028032,2,1,2020,260635.2770667921
1393,1,2,0,11.671513488126294,6,1,2018,341453.35712227825
1631,4,3,32,17.286858212322834,4,3,2017,352961.9927688014
1871,5,2,13,12.119758340316043,3,3,2012,391987.30843806703
1972,2,1,63,9.557249742284947,6,1,2010,350171.48949665297
1694,1,1,42,17.393557840167365,10,1,2019,333399.7706562986
2252,3,3,57,13.601293294163876,9,4,2012,403505.36134013685
2062,4,3,40,16.510015468793448,2,3,2017,370367.8679450794
1814,3,2,80,4.061965662371253,10,3,2020,391002.87024492386
2321,3,2,67,5.698656855353413,10,4,2012,412275.3121156256
2280,2,3,38,5.912974627975514,10,4,2014,427939.8224590333
1273,1,2,0,10.908883123973782,5,4,2011,308168.69193951343
1983,5,2,40,19.121747665811483,6,2,2010,425033.4247096358
2445,2,2,44,4.30526563971434,4,2,2020,390712.6507122756
2528,4,3,87,14.52682502901526,7,1,2019,409491.2104166705
2185,3,1,97,3.987157278759157,2,3,2014,337286.86713494424
1883,4,1,97,20.587597008655177,7,4,2014,331982.23997326667
2210,2,2,87,2.0167416987461575,2,4,2015,314694.7256763913
2403,2,3,78,13.701501643807635,1,3,2011,347368.24001435284
2057,5,2,80,14.401877115272885,5,2,2018,371228.24862379086
2114,3,1,12,13.100024944503764,2,3,2011,381236.3656905119
1875,2,2,70,5.613752150106311,8,1,2011,352394.87711678573
1331,4,1,8,4.718282639503868,8,2,2014,357575.6930659904
1912,5,3,62,16.36200313724529,1,3,2018,393262.8190921502
1661,4,2,98,15.242033161174856,4,3,2013,344498.4876380367
1663,3,3,22,15.173804035523453,9,1,2015,416710.1587030113
2716,5,2,53,15.779859950579356,5,3,2011,399848.82631107286
2475,5,2,46,2.319591622170469,10,2,2013,466784.85659232613
1153,5,2,38,2.1701447569633716,6,4,2018,338668.59977503796
1457,1,2,86,6.64338096171511,3,4,2011,276938.5363241928
1818,5,2,25,7.601792973031858,5,4,2010,367528.94206622255
1679,4,3,0,7.068988906963584,1,2,2013,354820.19330750714
2158,4,3,13,11.387489862169328,8,3,2013,415185.0627303797
1378,3,1,95,15.576252466408903,6,3,2010,312741.81192340376
2479,2,2,73,8.530023956982157,2,3,2013,380668.39708705083
1977,2,1,64,5.923413816660698,4,3,2012,347452.5802486429
1829,1,3,68,14.064615504449725,4,4,2011,345368.3347313944
1992,5,1,66,8.590177557853968,9,2,2019,388286.07425322314
1791,1,3,48,10.536624415670595,9,1,2013,385857.0320850262
984,3,2,49,8.337633737442037,5,2,2017,294917.61013225495
2005,3,1,57,11.699851797846199,3,3,2016,303066.58006306656
1839,2,1,52,4.930479335035147,1,3,2018,274961.7608439926
1522,3,1,90,13.631361129385747,6,2,2017,286065.8879084171
2548,5,1,56,9.836116490211516,8,2,2010,432307.4116355126
2334,4,2,85,6.178418848860881,1,4,2011,361956.9070010128
3219,3,3,17,12.654664931746884,1,3,2011,404764.77211604733
2417,1,3,15,6.173644354610664,7,2,2017,424048.1579245787
1678,5,2,1,6.394637010021418,7,3,2013,435844.49286736106
1547,3,3,12,3.9936155062104266,2,2,2018,355318.1825485761
1752,3,1,44,1.4820891986352098,3,3,2011,318250.7107354026
1666,5,2,79,12.671426896039213,2,2,2013,318796.9800892392
2054,3,3,71,15.828083245555803,6,3,2010,402989.4858049061
1230,4,2,42,7.74700137657984,8,1,2012,365362.1941136599
2323,2,2,71,6.0076374440620395,8,4,2015,431356.81769978465
2045,5,3,53,0.9385261037577131,1,1,2018,364460.1238855216
2266,1,3,73,-0.8667553994784445,9,4,2020,394543.99027843814
1427,3,2,96,13.633652728576742,8,4,2010,305609.6168881773
2123,2,2,30,0.1299609886717903,9,2,2014,434467.8148578758
2649,1,3,75,4.280332147012366,9,1,2011,419554.36942086736
1569,1,2,8,11.417156591860026,6,4,2016,333028.43293115677
1556,4,3,72,10.448536313425022,3,3,2013,333178.93038572185
2355,2,2,47,11.623511917753612,1,2,2014,350335.65088042076
1515,5,2,17,10.034597242442942,8,2,2017,384679.03506851103
1883,2,2,93,8.21536573102574,10,3,2011,376279.97533383133
2737,2,3,95,4.310671626731079,3,3,2012,392028.7536166494
1563,1,1,86,6.829282773638406,7,4,2020,300649.7634877143
2772,4,3,10,8.554760619694237,10,3,2014,452814.38195930095
1832,4,2,61,0.548290988664732,6,2,2019,373142.9827368316
1439,2,1,83,6.068319480613592,3,3,2013,273304.72726823075
2301,2,1,18,8.138907451766038,6,1,2014,356003.48269453004
2053,3,2,99,6.555176220732506,3,2,2012,342330.1952344888
2006,1,3,89,8.287227406253155,9,3,2018,387026.0206604675
1615,5,1,73,13.3436387545064,1,2,2017,308270.48070604936
2050,5,1,23,13.957429636426141,8,4,2015,397372.8647081094
966,4,3,12,17.55676573988768,5,1,2010,352445.66397683066
2109,1,3,45,2.4604881831949,4,4,2013,354487.697774536
2648,4,1,52,7.896274255509664,1,1,2016,375198.7792362078
1117,5,3,97,16.137897525335617,9,3,2019,349460.37863075786
1796,2,1,28,1.2713204271170184,9,2,2014,376486.7287051068
1562,1,2,35,4.118853738312565,5,3,2013,333105.0771490584
1244,1,3,70,6.921321665142219,9,4,2018,412623.0818598941
973,3,1,93,20.22161901187399,10,2,2017,286535.103489091
1409,2,3,16,5.127336479526335,9,3,2012,384913.9132486616
1878,2,3,47,15.41910320915629,7,3,2015,343937.71162965853
2574,4,1,76,9.860515531649954,8,2,2013,404923.2560480981
1238,1,2,23,4.267729919485607,1,2,2016,328755.2816978038
2147,4,1,53,23.999120731689157,4,4,2010,339269.4664036408
2109,2,3,94,10.973240019529033,10,1,2010,379632.0900996297
2835,3,1,90,11.88101158930058,10,1,2015,408653.12560132693
2285,1,3,84,12.67253774103356,4,2,2019,367271.7971394636
2314,2,1,0,12.284780910860578,9,1,2020,438044.3465146181
2349,3,2,78,20.7603667793103,3,4,2016,320747.76987074874
1537,5,2,66,18.929719241347954,10,1,2018,398083.7281890682
1713,2,2,5,5.342009282355971,10,2,2016,405775.5063225581
2558,5,2,77,20.093624564861184,1,4,2018,386156.63039035123
974,4,1,54,6.499335235250454,5,2,2019,356104.88876934175
1658,5,2,37,11.611204404412042,7,4,2018,425200.47373245616
1334,2,1,32,2.742409407858136,4,4,2017,295232.65618071734
2117,5,3,7,15.183032069324758,9,2,2016,437337.0238738806
1789,1,3,89,8.46319379326075,6,3,2012,373375.42474476376
2312,2,3,78,4.25256181710759,6,2,2020,383268.2309891099
1945,3,2,77,15.94250507017353,3,4,2012,311418.90779716545
1226,5,2,19,17.181006974526106,10,2,2020,367365.35792035225
1250,1,2,54,17.35051390859348,10,2,2014,340943.4326837467
1996,4,3,47,2.3852477530738803,5,4,2016,390674.7057192477
1614,4,3,82,17.86771460024859,10,1,2019,394638.8994764207
1733,5,3,55,8.497421597514341,6,4,2016,397456.2469135846
2469,4,3,96,20.257517354619488,4,2,2010,347880.33550991083
2379,3,1,99,13.124768490320783,3,4,2017,308975.1655117949
2898,2,1,87,11.256656302292464,5,4,2010,384035.9790800038
1841,1,2,9,10.042605363691958,7,1,2020,394161.8991163576
1679,5,2,51,9.931685383300412,6,3,2013,369089.6354441013
2209,4,3,49,6.6024284221219665,2,2,2011,383868.5653229236
1719,2,1,33,4.659680762185804,1,2,2014,286975.4787499172
1735,3,1,35,8.186690143219606,5,1,2015,344989.67658171605
1898,4,2,60,15.954442682243847,5,4,2013,381052.2511083747
2826,4,1,99,3.016875170815247,6,3,2013,425149.23810235143
2351,1,2,15,16.703331153016958,3,2,2016,354834.2696334604
2404,3,3,78,10.716948731802294,1,3,2020,347199.10570906056
2803,3,3,17,13.907373094306287,4,3,2013,396013.67219030834
2451,5,2,70,14.165802470129039,4,4,2011,373414.7712741148
1434,1,3,46,14.641724872790707,10,4,2013,367688.5694857051
2443,5,3,85,10.112007940198566,2,4,2016,377050.3396905493
2507,1,1,31,10.261715623257455,8,2,2010,377238.4378812402
2325,3,1,42,14.470483379768533,6,3,2013,397521.21419580374
1902,1,1,82,4.7935261928444985,3,3,2015,306586.7214028472
2273,1,1,39,4.027707217124029,1,2,2017,319811.52476782247
1989,1,1,64,7.6765653873792985,3,1,2017,322446.79029540403
1510,2,2,34,11.440452609936626,8,4,2018,360539.4422301058
1635,2,2,68,19.604355749698932,4,2,2014,341193.21556647104
2351,3,1,49,10.239913602233061,3,4,2011,335912.0018278084
1547,1,3,11,20.000762562464548,4,3,2012,345413.5682086254
1594,3,3,75,12.577288489624179,4,2,2011,294111.0935132106
2376,2,2,84,7.7326867481531485,2,1,2018,327233.05826950824
2066,1,2,57,15.735343242604609,4,4,2015,334102.6269030928
2288,5,2,82,8.785685877139741,9,3,2020,410192.74761455716
1385,2,3,62,11.256047242209467,4,3,2010,301889.52064505377
2274,2,2,72,3.3181434836156516,1,1,2012,318496.5725586107
1669,2,3,48,2.4566811508888007,1,1,2016,309864.2010910642
1491,1,2,35,12.768277654037583,1,4,2016,289894.1083082376
1747,4,3,53,15.518644769757959,5,3,2014,386033.3358572613
2681,5,2,46,19.72833751276638,6,1,2012,412386.48274207633
1817,5,2,31,5.953137793280916,6,2,2016,433575.378955081
3100,3,3,98,17.318720624954224,6,1,2014,416254.40130058717
968,1,2,94,16.572234499884985,9,2,2015,255856.3939364385
1226,2,1,52,7.544185704816233,1,3,2012,277419.11241414066
2662,4,3,31,16.94043444728189,10,4,2015,464651.64208181895
2787,1,2,61,14.721081881425988,6,3,2016,409676.79795254907
1568,1,3,36,15.710915392697897,8,3,2017,363349.6344290125
2034,4,2,95,20.836801893716,8,3,2011,362300.0545992821
2356,2,1,37,15.503309237749995,3,3,2011,384255.5207087684
1885,1,2,29,-0.6844906468107084,5,4,2015,318320.39738507074
2074,5,2,57,11.612802479987764,10,1,2017,416701.81984005345
2005,5,1,31,2.1659924946525795,4,4,2014,384898.11332596594
1259,4,3,65,10.757250351385728,1,4,2010,304705.04312808334
1827,2,2,50,10.468139307276529,9,4,2020,335865.7622765421
2006,4,2,10,7.081525486190381,5,4,2010,406300.21541036275
2051,1,1,58,4.861984284133079,2,1,2019,300528.19958156504
1134,5,3,19,7.348340496263824,2,3,2018,348126.8516179946
2376,3,3,36,8.314197242859567,7,1,2013,448662.94498295395
2064,4,1,72,9.34147577032694,4,1,2019,350947.77471692057
1472,3,1,48,10.52716953068431,1,3,2010,279672.1451298718
2899,3,2,18,12.926254127711337,5,1,2020,430895.54371190805
1826,5,1,54,8.43723845489023,2,4,2017,328373.5156196003
1859,4,1,39,16.398242173359975,7,4,2011,361980.4963093057
2320,3,1,6,9.808807461609538,9,3,2011,435337.72618050454
2942,1,3,4,14.622454092866858,1,3,2010,380643.0055882806
2340,2,1,41,8.47759591304846,2,3,2010,350253.738784416
2413,2,2,87,23.7185458466843,6,4,2018,346829.3938810089
1499,5,2,47,12.336320875169315,8,3,2010,372954.7885664019
2043,4,2,6,18.176493006583023,7,1,2015,396884.12860038737
1733,4,1,10,6.530290055936049,9,1,2016,389839.98616845213
2352,2,3,72,7.764248608469337,2,2,2013,356621.030190014
2398,1,1,48,8.739311736752946,9,2,2014,378665.88889045175
2816,2,1,29,22.364999633840434,4,3,2013,398325.2032143252
920,2,2,40,8.936299909672,3,2,2013,273321.1356344332
1684,4,1,2,5.882829525216328,7,4,2019,399179.5124330995
2650,3,3,85,16.504532267735932,5,4,2010,411361.0357730056
1299,1,2,39,10.29402172868134,5,1,2015,349758.4981850408
2402,4,3,50,8.909402696745921,2,1,2019,370955.1139587418
2567,2,3,83,6.948588442610708,6,2,2019,413389.12370354886
1985,3,3,31,12.444142791010073,6,2,2016,398423.87134499685
1289,1,1,47,15.313278168048502,4,4,2016,303681.5500508299
1939,5,1,70,13.940427203840683,5,1,2017,340116.1931379167
2729,1,1,70,7.603331112523091,7,2,2016,372521.4744049453
2769,1,1,19,5.061486561722065,8,4,2015,405614.8879967201
2103,2,2,88,-10.095605783819373,6,1,2017,360229.39998559584
1511,2,1,34,5.27265645911884,5,4,2012,329100.11431612715
2869,5,2,23,8.139327293293258,3,4,2018,477708.63429857965
2410,5,3,39,9.704800842046566,7,1,2012,455672.8103639931
1544,5,2,76,8.645943635986159,8,4,2013,367531.6015365426
2171,4,1,51,24.004384738046955,3,2,2019,332206.4584641144
2148,4,2,38,12.456825686163159,5,4,2015,397194.2120504461
1681,2,1,67,3.811786369359858,2,2,2017,294015.0395453327
2174,2,1,60,13.277836992109183,10,3,2012,376769.66000778426
2553,5,2,75,11.957383603855769,10,3,2019,416008.9751080688
1851,4,2,80,4.750446939905971,4,3,2015,348858.3291786706
2604,3,3,64,11.444027766661785,4,4,2014,343255.8364098641
1122,4,3,61,12.650756315918015,8,3,2014,326581.06782806804
3109,2,3,80,15.122522122238585,3,3,2014,382321.3097506276
2028,4,3,1,1.1216387324913804,5,4,2018,437983.8499609797
2536,2,3,5,13.240390056067532,5,1,2016,448286.80581034446
2109,5,2,74,17.049523276344598,2,4,2018,355427.82684210024
1588,5,3,42,19.438432895040222,9,2,2018,416646.2240559388
1981,5,2,81,3.8696623677678277,4,4,2015,368937.3058209321
1045,3,3,39,9.270238636832365,9,1,2015,387248.0234646943
2344,3,1,88,9.754672357663276,9,3,2013,384712.9987295562
2096,2,3,38,13.377593682911428,2,4,2017,360874.6599386108
1904,1,1,27,9.176854512359062,9,3,2011,338250.4255845449
2376,3,2,79,6.4230321438041305,9,2,2014,410136.1958522131
2018,2,3,62,11.08588186292446,2,1,2010,340279.4460755487
2303,4,2,63,8.312489669212676,6,3,2019,385014.6951705881
2481,5,3,11,12.810947653426208,9,3,2011,465888.65092389454
1725,5,2,40,5.952163065770633,4,3,2010,345620.818565285
1582,5,3,28,4.888451719760328,2,3,2015,381993.2831978433
1138,2,3,22,16.577201091124806,7,4,2011,355022.6029124224
2061,5,1,84,21.362638069022168,9,1,2013,378071.5269127585
2226,3,2,79,19.111356133616216,6,1,2014,365288.6649528063
1338,4,2,50,9.640372035257375,4,3,2016,309335.3358209867
2710,5,2,44,15.275635857905897,1,1,2019,421490.8215170553
1588,2,2,89,6.56858608893315,4,3,2010,329193.20860979886
948,4,2,21,12.54089644526164,3,2,2020,330771.40386928886
2747,5,1,9,7.080986165400091,7,2,2014,476459.3639106382
1013,1,3,6,16.282520589700557,10,2,2013,370589.82416471693
2482,5,1,72,15.617323589619218,5,1,2016,371832.9516589104
2360,3,2,88,20.379770555487376,3,3,2019,343096.6880498428
2159,4,2,14,8.853474562337505,2,4,2016,408635.20628277847
1738,3,3,76,17.895168505460006,2,4,2017,304115.1467036485
2251,1,1,45,12.53232530964044,5,2,2013,372817.5195056634
2524,1,3,89,10.376942346171742,8,2,2013,363278.69730544474
1507,3,3,84,11.6849692004828,8,1,2019,371326.64560702513
2488,4,1,86,18.49006580751744,5,4,2014,378114.1717340497
2465,1,3,60,9.34031642553123,2,1,2014,367798.37362837914
2146,1,1,91,9.594690690577131,4,2,2020,330156.38487612107
1731,5,1,60,-0.3285104891506023,7,3,2012,375328.3341268867
2467,2,2,50,9.264759676509765,6,3,2014,361622.61662703607
2254,1,3,37,11.321809639790914,10,3,2014,438883.28411454725
1492,4,2,11,6.18876111119725,7,2,2017,425883.5428472064
1816,4,3,87,4.96072400659278,5,1,2016,364046.41034251224
2409,5,3,76,0.7438071192413584,2,3,2017,406344.97715365654
2057,4,2,65,7.076747023483909,8,4,2014,380745.444009848
2542,5,2,53,17.105895483985577,2,4,2020,361457.6832134648
1829,1,2,38,2.5907384844549064,8,2,2011,376006.25161916704
1500,1,1,75,13.945086259060819,7,4,2017,290001.7426313403
3096,1,3,38,14.396732735135469,3,4,2018,402327.67123382865
1159,1,1,77,22.264308105712008,4,2,2011,314792.05482521415
1750,2,3,29,15.191775924512863,7,1,2010,364690.58328385546
2139,2,3,47,14.772897905530892,4,3,2015,372508.20838309353
2493,1,1,82,11.838486266124393,9,2,2012,333642.99488091946
2323,4,1,30,10.004286671229822,7,4,2010,412611.7047256409
3155,5,3,24,14.260997565477593,1,3,2015,420380.81309810764
1941,3,2,67,16.24350636354019,1,3,2017,321159.27136105293
1563,5,2,50,10.852481537261427,4,3,2018,359615.3593220044
1890,3,2,12,16.45942950932288,9,2,2015,406822.79690107907
1840,3,2,99,24.416056481688443,4,3,2015,291135.0635801871
1965,1,3,62,10.35429452410158,5,1,2010,346218.8976622746
1508,3,2,41,10.495008137946606,1,4,2014,317119.3481003037
2392,1,2,53,9.539415810381753,2,2,2012,334707.83288057125
2185,2,2,66,10.66871470643496,4,2,2016,375647.4369923248
1368,4,3,79,16.115526469881747,4,3,2018,330604.79959832114
2484,3,1,89,10.435273184037944,10,4,2020,374407.31948446436
1594,4,2,55,10.945890411556766,6,3,2015,367882.7579827412
1408,1,3,18,8.751751671696049,6,3,2014,306708.5220011887
2043,3,3,45,12.445287502707778,8,2,2016,445435.6869621724
1121,5,2,14,7.484018057913152,9,1,2020,359150.30678920425
2294,2,1,31,3.8692631774007538,1,4,2018,356259.9552260041
580,2,1,48,12.238359954184968,1,4,2014,250577.39991125363
1485,3,1,20,19.896922357071507,6,4,2014,314742.2845793059
2787,2,3,64,8.550279668166604,4,4,2019,406988.8937071746
1656,5,2,69,4.79397431436356,4,1,2013,341716.39114916755
1744,4,2,26,19.57821010329696,1,2,2014,329313.21858161717
2636,5,3,22,10.227803488599257,9,1,2016,486980.1620216349
1603,2,2,46,14.722791412465936,3,3,2012,315460.5621887707
2381,4,2,94,6.355170890056251,5,2,2013,355693.77760602755
2587,5,1,11,10.048852836766207,10,1,2018,467008.6338341896
2239,1,2,84,17.00277193250401,1,4,2011,296784.98253798834
1277,1,2,65,10.653862344720986,8,4,2017,322483.9688399363
1698,4,3,4,10.71601096248191,3,2,2018,380153.9226285848
3356,4,3,8,2.557030110187984,1,1,2014,427336.80184807436
1754,4,1,19,13.935167359749236,10,2,2016,376779.31770149234
3493,1,3,81,6.070589384625159,6,4,2015,419295.49134764436
2854,5,1,62,15.598502002868123,1,1,2010,377308.0997280438
2259,4,1,85,11.011906135446544,3,4,2017,319855.372556897
2148,1,2,71,11.45609560881108,5,2,2018,364229.1095147471
1767,4,1,97,13.862709095256596,4,2,2019,317020.60777616984
1955,4,2,72,11.87634724521649,7,2,2020,383161.21958065033
1655,4,1,70,18.592267077847143,6,2,2010,325524.3644974048
1968,1,3,29,17.800192994291773,3,2,2017,313178.77575779095
1318,5,3,81,3.9137805318643277,8,3,2012,391124.5929500167
1292,1,3,90,9.146439993717392,8,2,2015,315009.4943838541
2650,1,1,15,14.182674402902059,2,2,2019,321979.47722385963
1193,4,1,84,5.286985189932482,7,4,2017,306667.7772232292
2443,3,2,4,2.159696202738756,1,2,2014,384395.8278727417
1052,3,2,28,6.198977106223085,2,1,2017,260835.83047607695
2314,3,2,46,9.424172969066843,8,2,2016,400553.41507088736
1896,1,2,21,-10.323015718671947,1,3,2016,362789.4937796863
2660,4,1,77,4.430551735177261,2,2,2016,361708.92799692904
1834,3,1,56,1.107323654027235,1,4,2018,339580.1680475809
995,2,2,82,15.733361340642416,5,1,2015,274953.561411399
1905,2,1,34,14.657394133264926,7,1,2015,377655.6233956953
2079,2,1,87,11.392818446801906,6,2,2020,305224.36202235124
1934,5,1,59,10.500059370606904,6,2,2018,381697.44904139364
2287,4,1,69,12.724034206347202,6,2,2015,367960.53141980595
1717,1,2,59,5.008324052519139,8,2,2016,382439.0434995855
1368,1,2,57,16.26444497706829,5,4,2016,295387.67924946506
1500,4,1,2,10.465106441107158,10,4,2011,377483.16008528374
1742,5,3,33,14.587996351298148,7,1,2017,417145.6606056633
1737,4,2,44,14.3820768323232,3,2,2020,377411.6469584699
3203,5,2,49,12.670572341486348,9,4,2015,479703.0270956725
2627,3,3,1,11.564589944505858,10,4,2013,473443.39647142426
2343,3,2,14,11.1921992219417,3,1,2020,358658.6260998519
2223,5,3,36,9.685115400927538,6,1,2016,445402.9785008364
2149,4,3,14,12.414783668920398,3,3,2017,396003.0806827735
2152,3,1,59,11.031046041539192,1,4,2010,334085.15434031945
2081,4,2,95,7.564895684827469,1,1,2019,330929.6389322565
2020,3,3,84,13.048573643267549,3,4,2013,385751.60019885394
954,4,1,63,11.402500114599164,4,4,2013,280649.1868662598
1815,4,2,80,16.04894093921905,2,2,2019,310284.4438746289
1879,2,1,97,0.9479160832112754,9,2,2018,371770.49834355636
1625,5,1,95,10.181102852326333,8,2,2015,373327.9417801972
1721,1,3,51,6.375485368700138,3,2,2013,354566.68450533226
2150,5,2,22,7.41188627789582,7,4,2010,424834.6748018096
2383,4,1,98,12.798740137949514,4,3,2017,348504.404211578
2149,4,3,36,2.819697525818335,5,3,2020,384683.21572216525
2371,5,3,40,10.665678231249528,4,3,2018,411666.94662211457
2380,4,1,56,10.152197811973897,9,4,2014,413383.7309749266
1850,3,1,96,4.750252110346866,7,3,2014,346296.4782270525
2262,4,3,24,10.790364485456212,4,4,2019,392154.8371996526
1126,5,1,36,6.192234122868944,8,1,2017,339120.8776214045
1807,5,1,39,20.987418605272907,2,3,2017,351746.41644347337
1749,5,2,84,16.009833172591467,7,4,2014,383187.1975028319
2765,2,3,45,10.336299797624486,1,1,2013,373768.2988276003
2168,2,1,59,7.841257373045641,8,2,2015,390708.1082896231
1332,2,3,97,12.52025168867631,6,1,2019,337369.31470493536
2297,2,2,18,13.837379589070924,5,1,2014,348444.8265292072
2454,2,3,90,11.272662948938192,9,3,2017,401349.07837059716
1955,2,3,8,4.924262318127822,9,2,2018,452598.790184227
2345,2,3,68,8.952061168985418,3,2,2010,331492.90074612503
752,5,2,4,10.390065372277947,9,3,2018,348195.7455314026
650,1,2,88,11.451375087296013,9,1,2018,301580.9408973416
1410,2,3,25,11.566815755708845,2,4,2015,353280.07447157695
2074,5,3,18,13.654161175974624,5,3,2020,410447.6284560344
2766,1,2,29,16.708601443600575,2,1,2019,353703.4353724834
1436,2,1,99,15.062818533480137,1,4,2014,216254.95494552338
1573,1,2,47,12.951599228535912,7,3,2016,332232.5448022567
2044,1,3,15,3.711480044435703,4,3,2020,348549.2715346112
1753,3,1,70,15.93171617841355,5,2,2017,314625.37536103104
1725,4,1,17,14.094031760534886,4,2,2018,376871.5024893269
1789,3,1,55,8.72104360767995,6,2,2018,320340.02780414093
2657,1,2,20,10.148695154780777,2,4,2019,363655.5579480956
2558,5,2,30,10.32790485685089,8,3,2020,463791.94759704976
2011,2,2,0,7.810888377848379,4,2,2012,359214.4356324925
2827,4,2,2,1.2598273143199723,8,2,2017,481248.04976146814
2254,2,3,94,4.417286783262311,3,3,2010,366486.6053392246
2576,5,1,24,5.467463572510948,5,4,2016,417900.9582495923
1569,4,3,7,0.16084938453710151,3,2,2014,385768.2059383434
1673,3,2,64,4.433668656037955,7,1,2011,341257.29933749465
1667,1,2,61,15.705997074542012,3,4,2011,293158.75445632084
1956,5,3,6,12.429591697295582,8,2,2017,444614.2396319219
2029,1,1,6,5.145075673921549,9,1,2014,352273.5620190978
2162,1,1,7,6.558882210860144,2,2,2020,294113.0515938377
2986,2,2,18,16.145918129703993,3,4,2012,395090.19224041706
2360,5,2,16,16.02233604126824,7,3,2010,437553.96024334885
1742,1,2,10,10.349439979347041,5,3,2020,353512.7632469243
1998,3,2,48,15.873988466908155,10,4,2016,367602.6047870219
2752,4,1,10,6.170479945269759,7,2,2020,459500.4214052217
2390,5,3,40,11.136799600604139,2,4,2012,401434.0286256249
2745,2,1,61,2.6282457198765288,4,1,2016,390535.6345796066
1758,5,3,51,8.17839918575519,1,2,2011,344448.574512512
1644,2,2,65,10.140382672472745,5,4,2013,334859.76276941976
1651,4,2,67,1.5747055129122387,8,3,2011,391883.05453951325
1799,3,3,91,12.965580602001623,1,4,2013,334574.8628938173
1468,1,2,96,13.801008163127657,7,2,2014,325998.52468522126
2147,5,1,74,15.055595357221767,7,4,2017,360293.59103317646
2156,2,2,66,21.671234486564693,7,3,2011,356813.1732848124
2669,4,2,39,12.08357174629458,1,1,2019,369402.2173407192
1119,1,2,4,9.679585617155785,3,4,2012,311129.6473829835
1527,4,2,84,1.9895849525027778,2,4,2019,289609.1207122545
2402,3,1,21,11.959762158004239,5,1,2014,350842.17777355236
2091,1,3,36,12.79716422704038,2,4,2020,392465.7329567853
2022,1,2,10,3.219938642002872,5,3,2018,411586.9686509357
2631,1,2,43,8.799563400164002,5,1,2019,404568.689034762
1495,2,1,85,10.055662963586721,4,3,2020,298878.7602167939
1635,1,1,52,12.647627221640299,7,3,2014,339611.6851983517
1576,4,1,76,14.281207061482752,10,3,2018,377082.4904493938
993,2,2,60,7.317213580944026,6,2,2013,343426.545083415
2066,1,3,66,11.006804143422428,2,1,2019,320442.958045273
1738,4,1,12,12.868677411149328,4,2,2014,339878.82426445506
1633,4,1,91,9.091103836099464,7,2,2018,337755.03072038747
1543,5,1,10,7.892688513189012,9,4,2013,413167.7836027198
1991,4,3,10,13.562897233050307,9,1,2014,432890.25767238316
1600,3,2,84,9.111420668649272,3,4,2014,301835.79975199734
2110,1,2,84,4.014571592248503,1,2,2013,336230.1470909236
2229,1,2,6,16.86521164692401,9,4,2013,386843.1169672052
1852,1,1,16,4.568541715010359,8,3,2020,398404.5865602095
1818,4,2,47,9.527467288654597,7,2,2014,403135.93706854957
2092,4,1,13,11.608817797319507,6,3,2015,427730.22025016963
1985,1,3,62,12.276041240508235,10,1,2016,434636.0556606775
2665,2,3,63,10.848084033588208,7,4,2015,419306.5793333443
2159,2,2,96,-4.710629053403084,9,2,2010,428230.1769768789
2547,3,1,74,6.487431550883311,6,1,2011,386967.2627392384
2305,5,1,76,11.481451742417175,10,3,2016,418691.8520781464
1340,3,2,64,9.45453395861873,3,4,2012,313421.48954563215
1720,1,3,33,12.558331500829508,3,4,2019,327253.0572840208
1975,1,3,8,15.107474932037196,4,2,2020,381835.9668024098
2434,1,3,76,12.533436897595926,10,4,2011,429178.8138409957
2963,5,3,36,6.354921387594738,10,4,2015,470827.78064354317
1757,4,3,29,7.307486738886683,8,3,2020,466239.3696134169
2027,5,2,40,18.157202008991323,10,3,2013,455682.97657385416
2399,3,2,44,9.104454245730972,9,3,2020,409201.7287123182
1971,4,2,46,9.52295909116676,8,1,2014,411273.90358220146
2822,4,3,6,12.549379914533798,10,1,2015,489687.002578701
1326,3,3,13,16.186108214421917,2,4,2012,341270.7042166687
2339,4,2,47,5.493678872100592,4,1,2010,387237.6486148687
2334,2,2,5,7.519416109092379,4,2,2012,399143.73625914165
2576,3,3,33,1.9801912428669528,2,3,2012,379937.52425522223
2031,3,1,79,8.518140531233751,8,1,2015,406333.34785739006
2445,2,2,99,12.83796682304481,3,4,2013,314045.57706468576
1875,5,3,45,8.17879758974361,2,3,2016,385118.8680652451
1599,5,3,58,18.79906461586839,7,1,2020,369578.1482621681
1526,5,2,69,10.581008595479046,1,3,2011,316094.1332510993
1279,4,1,7,9.48867127508005,6,1,2013,363186.5326899117
1779,2,3,23,8.239318920894789,3,4,2017,360166.6814650018
2155,3,2,66,3.2007198776404877,3,1,2020,358136.7990651448
1895,3,3,3,9.54833847244921,5,1,2015,391341.04439117917
2098,3,3,95,11.791933065640874,3,1,2019,330777.50702882535
2617,4,3,0,9.409651220389271,4,3,2012,451702.3584955625
1741,4,3,33,11.155566355247561,3,1,2019,351308.7540633953
3170,5,1,8,6.646618817974508,7,1,2011,455860.97442259104
2377,4,2,62,3.7763860154061692,3,1,2012,365315.8781543957
1901,5,2,75,9.468956541405005,10,3,2010,401452.57344588323
1890,5,2,9,11.103034614794408,4,4,2010,362491.8112868703
